Organism,Sample,Dataset,Instrument,Separation Type,Type,Acquisition Start,Acquisition End,Scan Count,Acq Length
Cyanothece_sp_ATCC51142,CTC_4_15m_O18_05,CTC_4_15m_O18_05_LTQ_25Jul07_Owl_07-06-05,LTQ_FT1,LC-ISCO-Standard,HMS-MSn,7/27/2007 3:35 PM,7/27/2007 5:15 PM,16518,100
Cyanothece_sp_ATCC51142,CTC_4_13s_O18_B_04,marg_CTC_4_13s_O18_B_04_Orbi_10Aug07_Owl_07-06-07,LTQ_FT1,LC-ISCO-Standard,HMS-MSn,8/10/2007 3:27 AM,8/10/2007 5:07 AM,16578,100
Cyanothece_sp_ATCC51142,CTC_8_10s_04,CTC_8_10s_04_19Mar08_Draco_07-12-25,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,3/24/2008 12:11 AM,3/24/2008 1:51 AM,15194,100
Cyanothece_sp_ATCC51142,CTC_6_06s_06,CTC_6_06s_06_08Mar07_Phoenix_06-11-35,LTQ_FT1,LC-ISCO-Standard,HMS-MSn,3/8/2007 9:29 PM,3/8/2007 10:54 PM,8862,85
Cyanothece_sp_ATCC51142,CTC_4_18m_O18_04,CTC_4_18m_O18_04_LTQ_13Jul07_Owl_07-06-07,LTQ_FT1,LC-ISCO-Standard,HMS-MSn,7/12/2007 10:11 PM,7/12/2007 11:51 PM,16851,100
Cyanothece_sp_ATCC51142,cn_mal_g2,cn_mal_g2_22Dec10_Doc_10-09-51,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,12/24/2010 4:51 AM,12/24/2010 6:30 AM,16580,99
Cyanothece_sp_ATCC51142,CTC_7_02m,CTC_7_02m_28May07_Roc_07-02-30,LTQ_FT1,LC-ISCO-Standard,HMS-MSn,5/28/2007 8:37 AM,5/28/2007 10:17 AM,9448,100
Cyanothece_sp_ATCC51142,Cyanothece_Biohydrogen_Project,Cyano_Biohydrogen_A7_4_18Feb11_Doc_11-02-12,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,2/19/2011 5:05 AM,2/19/2011 6:44 AM,18986,99
Cyanothece_sp_ATCC51142,Cyanothece_Biohydrogen_Project_C,MBP_BL21_02_21Sep11_Earth_11-07-26,VOrbi05,LC-ISCO-Formic_100minute,HMS-MSn,9/22/2011 10:39 AM,9/22/2011 12:18 PM,22616,99
Cyanothece_strain_PCC7424,Cyano_GC_03_04,Cyano_GC_03_04_9Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/9/2009 3:36 AM,6/9/2009 5:15 AM,16207,99
Cyanothece_strain_PCC7424,Cyano_GC_01_04,Cyano_GC_01_04_27Aug09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/28/2009 3:43 AM,8/28/2009 5:22 AM,15939,99
Cyanothece_strain_PCC7424,Cyano_GC_02,Cyano_GC_02_LtqB_1Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/1/2009 3:45 AM,6/1/2009 5:24 AM,16000,99
Cyanothece_strain_PCC7424,Cyano_GC_03_21,Cyano_GC_03_21_10Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/11/2009 1:44 PM,6/11/2009 3:23 PM,15982,99
Cyanothece_strain_PCC7424,Cyano_GC_01_07,Cyano_GC_01_07_27Aug09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/29/2009 2:32 AM,8/29/2009 4:11 AM,16120,99
Cyanothece_strain_PCC7424,Cyano_GC_03_16,Cyano_GC_03_16_10Jun09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/11/2009 5:01 AM,6/11/2009 6:40 AM,16854,99
Cyanothece_strain_PCC7424,Cyano_GC_02,Cyano_GC_02_LtqA_20Jul09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,7/20/2009 10:51 AM,7/20/2009 12:30 PM,16075,99
Cyanothece_strain_PCC7424,Cyano_GC_03_15,Cyano_GC_03_15_10Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/11/2009 3:17 AM,6/11/2009 4:56 AM,17545,99
Cyanothece_strain_PCC7424,Cyano_GC_01_19,Cyano_GC_01_19_27Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/29/2009 6:01 AM,8/29/2009 7:40 AM,15924,99
Cyanothece_strain_PCC7424,Cyano_GC_01_23,Cyano_GC_01_23_27Aug09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/28/2009 5:50 PM,8/28/2009 7:29 PM,15607,99
Cyanothece_strain_PCC7424,Cyano_GC_01_16,Cyano_GC_01_16_27Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/28/2009 7:12 AM,8/28/2009 8:51 AM,15919,99
Cyanothece_strain_PCC7424,Cyano_GC_02,Cyano_GC_02_LtqA_1Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/1/2009 2:01 AM,6/1/2009 3:40 AM,15978,99
Cyanothece_strain_PCC7424,Cyano_GC_03_05,Cyano_GC_03_05_9Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/9/2009 5:20 AM,6/9/2009 6:59 AM,16039,99
Cyanothece_strain_PCC7424,Cyano_GC_03_22,Cyano_GC_03_22_10Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/11/2009 3:28 PM,6/11/2009 5:07 PM,15909,99
Cyanothece_strain_PCC7424,Cyano_GC_01_10,Cyano_GC_01_10_27Aug09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/28/2009 5:28 AM,8/28/2009 7:07 AM,15862,99
Cyanothece_strain_PCC7424,Cyano_GC_02_22,Cyano_GC_02_22_20Jul09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,7/20/2009 3:43 AM,7/20/2009 5:22 AM,15997,99
Cyanothece_strain_PCC7424,Cyano_GC_02_23,Cyano_GC_02_23_20Jul09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,7/20/2009 5:27 AM,7/20/2009 7:06 AM,15907,99
Cyanothece_strain_PCC7424,Cyano_GC_01_17,Cyano_GC_01_17_27Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/28/2009 4:05 PM,8/28/2009 5:44 PM,15827,99
Cyanothece_strain_PCC7424,Cyano_GC_03_09,Cyano_GC_03_09_9Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/9/2009 2:13 PM,6/9/2009 3:52 PM,15874,99
Cyanothece_strain_PCC7424,Cyano_GC_01_12,Cyano_GC_01_12_27Aug09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/28/2009 9:19 PM,8/28/2009 10:58 PM,16088,99
Cyanothece_strain_PCC7424,Cyano_GC_01_22,Cyano_GC_01_22_27Aug09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/28/2009 10:51 AM,8/28/2009 12:30 PM,15563,99
Cyanothece_strain_PCC7424,Cyano_GC_03_07,Cyano_GC_03_07_10Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/11/2009 8:42 PM,6/11/2009 10:21 PM,16059,99
Cyanothece_strain_PCC7424,Cyano_GC_03,Cyano_GC_03_LtqB_10Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/12/2009 9:05 AM,6/12/2009 10:44 AM,16924,99
Cyanothece_strain_PCC7424,Cyano_GC_02_21,Cyano_GC_02_21_20Jul09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,7/20/2009 1:58 AM,7/20/2009 3:37 AM,15862,99
Cyanothece_strain_PCC7424,Cyano_GC_02_12,Cyano_GC_02_12_19Jul09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,7/19/2009 8:23 AM,7/19/2009 10:02 AM,15871,99
Cyanothece_strain_PCC7424,Cyano_GC_03_06,Cyano_GC_03_06_9Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/9/2009 7:05 AM,6/9/2009 8:44 AM,16095,99
Cyanothece_strain_PCC7424,Cyano_GC_02_03,Cyano_GC_02_03_18Jul09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,7/18/2009 4:42 PM,7/18/2009 6:21 PM,16285,99
Cyanothece_strain_PCC7424,Cyano_GC_01_23,Cyano_GC_01_23_31Aug09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/31/2009 10:51 PM,9/1/2009 12:30 AM,16130,99
Cyanothece_strain_PCC7424,Cyano_GC_02_06,Cyano_GC_02_06_18Jul09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,7/18/2009 9:56 PM,7/18/2009 11:35 PM,16153,99
Cyanothece_strain_PCC7424,Cyano_GC_02_04,Cyano_GC_02_04_18Jul09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,7/18/2009 6:27 PM,7/18/2009 8:06 PM,16123,99
Cyanothece_strain_PCC7425,Cyano_GC_05_24,Cyano_GC_05_24_3Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/3/2009 10:51 AM,6/3/2009 12:30 PM,15977,99
Cyanothece_strain_PCC7425,Cyano_GC_06,Cyano_GC_06_LtqB_25Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/25/2009 3:53 AM,6/25/2009 5:32 AM,17114,99
Cyanothece_strain_PCC7425,Cyano_GC_04_17,Cyano_GC_04_17_17Aug09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/18/2009 8:41 AM,8/18/2009 10:20 AM,16936,99
Cyanothece_strain_PCC7425,Cyano_GC_04_09,Cyano_GC_04_09_12Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/13/2009 6:41 PM,8/13/2009 8:20 PM,16304,99
Cyanothece_strain_PCC7425,Cyano_GC_04_05,Cyano_GC_04_05_17Aug09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/18/2009 3:27 AM,8/18/2009 5:06 AM,17285,99
Cyanothece_strain_PCC7425,Cyano_GC_06_03,Cyano_GC_06_03_25Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/25/2009 9:07 AM,6/25/2009 10:46 AM,16424,99
Cyanothece_strain_PCC7425,Cyano_GC_06_14,Cyano_GC_06_14_26Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/26/2009 2:22 AM,6/26/2009 4:01 AM,17833,99
Cyanothece_strain_PCC7425,Cyano_GC_05_20,Cyano_GC_05_20_3Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/3/2009 3:53 AM,6/3/2009 5:32 AM,16031,99
Cyanothece_strain_PCC7425,Cyano_GC_05_07,Cyano_GC_05_07_1Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/1/2009 5:52 PM,6/1/2009 7:31 PM,18979,99
Cyanothece_strain_PCC7425,Cyano_GC_05_07,Cyano_GC_05_07_4Jun09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/4/2009 8:14 AM,6/4/2009 9:53 AM,16532,99
Cyanothece_strain_PCC7425,Cyano_GC_05_10,Cyano_GC_05_10_3Sep09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,9/3/2009 11:06 PM,9/4/2009 12:45 AM,15976,99
Cyanothece_strain_PCC7425,Cyano_GC_04_21,Cyano_GC_04_21_14Aug09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/14/2009 2:58 AM,8/14/2009 4:37 AM,16437,99
Cyanothece_strain_PCC7425,Cyano_GC_05_16,Cyano_GC_05_16_2Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/2/2009 9:33 AM,6/2/2009 11:12 AM,19183,99
Cyanothece_strain_PCC7425,Cyano_GC_05_02,Cyano_GC_05_02_3Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/3/2009 11:31 PM,6/4/2009 1:10 AM,16239,99
Cyanothece_strain_PCC7425,Cyano_GC_04_24,Cyano_GC_04_24_14Aug09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/15/2009 1:47 AM,8/15/2009 3:26 AM,15992,99
Cyanothece_strain_PCC7425,Cyano_GC_05_06,Cyano_GC_05_06_4Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/4/2009 6:29 AM,6/4/2009 8:08 AM,16844,99
Cyanothece_strain_PCC7425,Cyano_GC_04_11,Cyano_GC_04_11_12Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/14/2009 1:26 PM,8/14/2009 3:05 PM,16504,99
Cyanothece_strain_PCC7425,Cyano_GC_06_21,Cyano_GC_06_21_26Jun09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/26/2009 2:34 PM,6/26/2009 4:13 PM,15936,99
Cyanothece_strain_PCC7425,Cyano_GC_05_15,Cyano_GC_05_15_2Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/2/2009 7:49 AM,6/2/2009 9:28 AM,19441,99
Cyanothece_strain_PCC7425,Cyano_GC_06_13,Cyano_GC_06_13_25Jun09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/25/2009 10:42 PM,6/26/2009 12:21 AM,17632,99
Cyanothece_strain_PCC7425,Cyano_GC_04_20,Cyano_GC_04_20_12Aug09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/13/2009 3:12 PM,8/13/2009 4:51 PM,16149,99
Cyanothece_strain_PCC7425,Cyano_GC_06_18,Cyano_GC_06_18_26Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/26/2009 9:20 AM,6/26/2009 10:59 AM,16331,99
Cyanothece_strain_PCC7425,Cyano_GC_05_14,Cyano_GC_05_14_4Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/4/2009 11:23 PM,6/5/2009 1:02 AM,17110,99
Cyanothece_strain_PCC7425,Cyano_GC_06_02,Cyano_GC_06_02_25Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/25/2009 12:24 AM,6/25/2009 2:03 AM,16118,99
Cyanothece_strain_PCC7425,Cyano_GC_04_18,Cyano_GC_04_18_12Aug09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/15/2009 12:02 AM,8/15/2009 1:41 AM,17039,99
Cyanothece_strain_PCC7425,Cyano_GC_06_10,Cyano_GC_06_10_25Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/25/2009 5:29 PM,6/25/2009 7:08 PM,15982,99
Cyanothece_strain_PCC7425,Cyano_GC_04_08,Cyano_GC_04_08_12Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/13/2009 11:43 AM,8/13/2009 1:22 PM,16847,99
Cyanothece_strain_PCC7425,Cyano_GC_04_06,Cyano_GC_04_06_17Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/18/2009 5:12 AM,8/18/2009 6:51 AM,16966,99
Cyanothece_strain_PCC7425,Cyano_GC_04_01,Cyano_GC_04_01_12Aug09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/13/2009 3:00 AM,8/13/2009 4:39 AM,16253,99
Cyanothece_strain_PCC7425,Cyano_GC_06_12,Cyano_GC_06_12_26Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/26/2009 5:51 AM,6/26/2009 7:30 AM,17698,99
Cyanothece_strain_PCC7822,Cyano_B_Pool_19,Cyano_B_Pool_19_2Feb11_Roc_10-09-27,VOrbiETD03,LC-Agilent-Formic_100minute,HMS-MSn,2/3/2011 5:39 AM,2/3/2011 7:18 AM,23910,99
Cyanothece_strain_PCC7822,Cyano_GC_12_18,Cyano_GC_12_18_19Aug09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/21/2009 5:04 PM,8/21/2009 6:43 PM,16718,99
Cyanothece_strain_PCC7822,Cyano_GC_11_02,Cyano_GC_11_02_16Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/16/2009 10:13 PM,6/16/2009 11:52 PM,15882,99
Cyanothece_strain_PCC7822,Cyano_GC_12_23,Cyano_GC_12_23_19Aug09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/21/2009 9:55 AM,8/21/2009 11:34 AM,15601,99
Cyanothece_strain_PCC7822,Cyano_GC_10_08,Cyano_GC_10_08_21Aug09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/22/2009 10:29 AM,8/22/2009 12:08 PM,16083,99
Cyanothece_strain_PCC7822,Cyano_GC_11_10,Cyano_GC_11_10_20Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/20/2009 5:41 AM,6/20/2009 7:20 AM,16021,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B1_01_3Feb11_Doc_10-12-07,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,2/4/2011 2:06 AM,2/4/2011 3:45 AM,18630,99
Cyanothece_strain_PCC7822,Cyano_GC_11_06,Cyano_GC_11_06_17Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/17/2009 5:11 AM,6/17/2009 6:50 AM,15893,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B6_1_15Feb11_Doc_11-02-10,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,2/15/2011 6:19 PM,2/15/2011 7:58 PM,18555,99
Cyanothece_strain_PCC7822,Cyano_GC_10,Cyano_GC_10_LtqB_21Aug09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/24/2009 1:11 AM,8/24/2009 2:50 AM,15915,99
Cyanothece_strain_PCC7822,Cyano_GC_12_07,Cyano_GC_12_07_19Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/20/2009 12:39 AM,8/20/2009 2:18 AM,15678,99
Cyanothece_strain_PCC7822,Cyano_GC_10_14,Cyano_GC_10_14_21Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/22/2009 12:14 PM,8/22/2009 1:53 PM,16436,99
Cyanothece_strain_PCC7822,Cyano_GC_12_22,Cyano_GC_12_22_19Aug09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/21/2009 2:57 AM,8/21/2009 4:36 AM,15738,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B7_2_9Feb11_Doc_11-02-12,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,2/10/2011 7:47 AM,2/10/2011 9:26 AM,17103,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B3_02_9Feb11_Doc_11-02-12,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,2/11/2011 3:18 PM,2/11/2011 4:57 PM,18462,99
Cyanothece_strain_PCC7822,Cyano_GC_12_04,Cyano_GC_12_04_19Aug09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/20/2009 9:44 PM,8/20/2009 11:23 PM,15906,99
Cyanothece_strain_PCC7822,Cyano_GC_11_04,Cyano_GC_11_04_17Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/17/2009 1:42 AM,6/17/2009 3:21 AM,15883,99
Cyanothece_strain_PCC7822,Cyano_GC_11_15,Cyano_GC_11_15_19Jun09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/19/2009 3:23 AM,6/19/2009 5:02 AM,15988,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B6_2_9Feb11_Doc_11-02-11,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,2/10/2011 9:49 PM,2/10/2011 11:28 PM,18178,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B8_4_3Mar11_Doc_11-02-12,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,3/3/2011 4:38 PM,3/3/2011 6:17 PM,18148,99
Cyanothece_strain_PCC7822,Cyano_B_Pool_17,Cyano_B_Pool_17_4Feb11_Roc_10-09-27,VOrbiETD03,LC-Agilent-Formic_100minute,HMS-MSn,2/5/2011 6:01 PM,2/5/2011 7:40 PM,22207,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B4_1_3Mar11_Doc_11-02-09,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,3/5/2011 3:42 PM,3/5/2011 5:21 PM,18042,99
Cyanothece_strain_PCC7822,Cyano_GC_12_08,Cyano_GC_12_08_19Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/20/2009 7:37 AM,8/20/2009 9:16 AM,15496,99
Cyanothece_strain_PCC7822,Cyano_B_Pool_11,Cyano_B_Pool_11_4Feb11_Roc_10-09-26,VOrbiETD03,LC-Agilent-Formic_100minute,HMS-MSn,2/6/2011 10:41 AM,2/6/2011 12:20 PM,22297,99
Cyanothece_strain_PCC7822,Cyano_B_Pool_05,Cyano_B_Pool_05_4Feb11_Roc_10-09-26,VOrbiETD03,LC-Agilent-Formic_100minute,HMS-MSn,2/5/2011 2:41 PM,2/5/2011 4:20 PM,22411,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B1_4_3Mar11_Doc_11-02-12,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,3/5/2011 10:48 PM,3/6/2011 12:27 AM,18220,99
Cyanothece_strain_PCC7822,Cyano_GC_10_21,Cyano_GC_10_21_21Aug09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/22/2009 10:52 PM,8/23/2009 12:31 AM,15610,99
Cyanothece_strain_PCC7822,Cyano_GC_11,Cyano_GC_11_LtqA_20Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/20/2009 7:26 AM,6/20/2009 9:05 AM,16186,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B1_1_3Mar11_Doc_11-02-09,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,3/3/2011 10:19 AM,3/3/2011 11:58 AM,18028,99
Cyanothece_strain_PCC7822,Cyanothece_Biohydrogen_Project_B,Cyano_Biohydrogen_B4_4_3Mar11_Doc_11-02-12,LTQ_Orb_1,LC-ISCO-Formic_100minute,HMS-MSn,3/4/2011 8:24 AM,3/4/2011 10:03 AM,18264,99
Cyanothece_strain_PCC8801,Cyano_GC_07_23,Cyano_GC_07_23_25Aug09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/27/2009 12:53 AM,8/27/2009 2:32 AM,15417,99
Cyanothece_strain_PCC8801,Cyano_GC_08_15,Cyano_GC_08_15_15Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/15/2009 7:00 PM,6/15/2009 8:39 PM,16474,99
Cyanothece_strain_PCC8801,Cyano_GC_07,Cyano_GC_07_LtqB_25Aug09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/27/2009 1:16 PM,8/27/2009 2:55 PM,16409,99
Cyanothece_strain_PCC8801,Cyano_GC_09_08,Cyano_GC_09_08_27Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/27/2009 6:37 PM,6/27/2009 8:16 PM,15962,99
Cyanothece_strain_PCC8801,Cyano_GC_08_01,Cyano_GC_08_01_13Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/13/2009 7:54 AM,6/13/2009 9:33 AM,15975,99
Cyanothece_strain_PCC8801,Cyano_GC_07_15,Cyano_GC_07_15_25Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/26/2009 9:13 AM,8/26/2009 10:52 AM,16441,99
Cyanothece_strain_PCC8801,Cyano_GC_07_16,Cyano_GC_07_16_25Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/26/2009 4:11 PM,8/26/2009 5:50 PM,16396,99
Cyanothece_strain_PCC8801,Cyano_GC_09_23,Cyano_GC_09_23_29Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/29/2009 6:12 AM,6/29/2009 7:51 AM,15908,99
Cyanothece_strain_PCC8801,Cyano_GC_07_18,Cyano_GC_07_18_25Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/27/2009 8:02 AM,8/27/2009 9:41 AM,16161,99
Cyanothece_strain_PCC8801,Cyano_GC_08_23,Cyano_GC_08_23_16Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/16/2009 5:27 AM,6/16/2009 7:06 AM,18034,99
Cyanothece_strain_PCC8801,Cyano_GC_08_17,Cyano_GC_08_17_15Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/15/2009 8:45 PM,6/15/2009 10:24 PM,15970,99
Cyanothece_strain_PCC8801,Cyano_GC_08_18,Cyano_GC_08_18_14Jun09_Draco_09-05-02,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/14/2009 3:27 PM,6/14/2009 5:06 PM,15864,99
Cyanothece_strain_PCC8801,Cyano_GC_09_11,Cyano_GC_09_11_27Jun09_Draco_09-05-01,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/27/2009 11:51 PM,6/28/2009 1:30 AM,16449,99
Cyanothece_strain_PCC8801,Cyano_GC_07_14,Cyano_GC_07_14_25Aug09_Draco_09-05-03,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,8/26/2009 12:19 AM,8/26/2009 1:58 AM,16780,99
Cyanothece_strain_PCC8801,Cyano_GC_08_04,Cyano_GC_08_04_13Jun09_Draco_09-05-04,LTQ_Orb_1,LC-ISCO-Standard,HMS-MSn,6/13/2009 1:08 PM,6/13/2009 2:47 PM,15958,99
